rcl_codigo,rcl_nivel,rcl_subnivel,articulo,cantidad
RCL185-C001,1,1,2352030,11
RCL183-C003,2,1,0160026,23
RCL185-C001,1,1,2352034,29
RCL183-C003,2,1,0524116,18
RCL185-C001,2,1,2352032,6
RCL185-C001,2,1,2380002,18
RCL185-C001,3,1,2392339,7
RCL185-C001,3,1,2392355,6
RCL183-C003,3,1,0524540,7
RCL185-C001,3,1,2392327,5
RCL185-C001,4,1,2375001,11
RCL183-C003,4,1,9180151,8
RCL185-C001,4,1,2392348,3
RCL185-C001,4,1,2392393,3
RCL185-C001,4,1,2380006,135
RCL185-C001,4,1,9250001,2
RCL185-C001,5,1,9211232,263
RCL186-C001,5,1,0006001,56
RCL186-C001,5,1,9913056,20
RCL186-C001,5,1,92110127,221
RCL186-C002,5,1,9101570,385
RCL186-C003,4,1,9111501,1262
RCL187-C001,1,1,2321875,38
RCL187-C001,1,1,92110653,4
RCL183-C004,2,1,0540347,87
RCL187-C001,1,1,92110201,8
RCL187-C001,1,1,92110655,1
RCL187-C001,2,1,92110589,400
RCL187-C001,2,1,92110226,27
RCL187-C001,2,1,2321870,68
RCL187-C001,3,1,2321546,10
RCL187-C001,3,1,9111307,6
RCL183-C004,3,1,0540076,9
RCL187-C001,3,1,9111514,9
RCL187-C001,3,1,92110630,34
RCL187-C001,4,1,2321029,1
RCL187-C001,4,1,2321183,10
RCL183-C004,4,1,0526232,44
RCL187-C001,4,1,92110633,26
RCL187-C001,5,1,9111530,41
RCL187-C001,5,1,9130278,4
RCL183-C004,5,1,0140039,70
RCL187-C001,5,1,9111284,10
RCL187-C001,5,1,92110683,84
RCL187-C001,6,1,0420268,18
RCL187-C002,1,1,9211236,125
RCL187-C002,2,1,9111430,2348
RCL187-C002,2,1,92110687,1
RCL187-C002,2,1,9130262,7
RCL187-C002,3,1,9130266,30
RCL187-C002,3,1,92110612,34
RCL187-C002,3,1,0126123,67
RCL187-C002,3,1,0011167,13
RCL187-C002,3,1,0011165,28
RCL187-C002,4,1,92110205,5
RCL187-C002,4,1,2321370,55
RCL187-C002,4,1,0011168,24
RCL187-C002,4,1,0011166,81
RCL187-C002,5,1,92110654,22
RCL187-C002,5,1,9111494,37
RCL187-C003,1,1,9111355,4
RCL187-C003,1,1,9111499,92
RCL187-C003,2,1,9111116,4
RCL187-C003,2,1,92110213,2
RCL187-C003,3,1,9101569,11
RCL187-C003,3,1,92110602,41
RCL187-C003,4,1,92110601,32
RCL187-C003,4,1,0011164,73
RCL187-C003,5,1,0011157,177
RCL187-C003,5,1,2321181,4730
RCL187-C004,1,1,9111603,52
RCL187-C004,2,1,92110189,28
RCL187-C004,2,1,92110611,7
RCL187-C004,2,1,9111320,74
RCL187-C004,2,1,0011160,24
RCL187-C004,2,1,92110609,1
RCL187-C004,3,1,92110576,851
RCL187-C004,3,1,0011201,77
RCL187-C004,3,1,0011170,22
RCL187-C004,4,1,92110673,75
RCL187-C004,4,1,92110685,2
RCL187-C004,4,1,92110643,54
RCL187-C004,4,1,92110647,10
RCL187-C004,4,1,92110575,1208
RCL187-C004,5,1,92110577,4539
RCL187-C004,5,1,5121058,25
RCL187-C004,5,1,9111502,97
RCL188-C001,1,1,0010009,2
RCL188-C001,1,1,9111003,27
RCL188-C001,1,1,9130279,6
RCL188-C001,2,1,080596005009,49
RCL188-C001,2,1,0011323,6
RCL188-C001,2,1,9111433,481
RCL188-C001,2,1,9111138,5
RCL188-C001,2,1,9130255,8
RCL187-C001,3,1,92110196,1
RCL187-C001,5,1,92110632,60
RCL187-C003,3,1,9111504,30
RCL188-C001,3,1,0009031,1
RCL187-C001,4,1,2321010,263
RCL188-C001,3,1,0560009,23
RCL187-C001,4,1,92110646,7
RCL187-C001,4,1,9111512,4
RCL188-C001,3,1,92110634,104
RCL187-C001,5,1,92110613,171
RCL187-C001,5,1,92110607,6
RCL188-C001,3,1,9111602,479
RCL188-C001,3,1,0560008,1
RCL187-C001,5,1,92110191,2
RCL188-C001,4,1,080596028688,32
RCL188-C001,4,1,92110192,17
RCL187-C001,6,1,2608605070,183
RCL188-C001,4,1,9111316,3
RCL188-C001,5,1,2321055,212
RCL187-C002,1,1,92110629,46
RCL188-C001,5,1,2321981,1649
RCL188-C001,5,1,0130024,20
RCL188-C001,5,1,0200011,231
RCL188-C002,1,1,2321056,398
RCL187-C002,2,1,9111184,10
RCL188-C002,2,1,0140738,5
RCL188-C002,2,1,0610970,5
RCL188-C002,2,1,0010776,3
RCL188-C002,2,1,9130605,26
RCL188-C002,3,1,9111168,40
RCL188-C002,3,1,0140741,2
RCL188-C002,3,1,0011163,54
RCL188-C002,3,1,0140742,30
RCL188-C002,4,1,0006002,30
RCL188-C002,4,1,2321182,20
RCL188-C002,4,1,9111498,123
RCL188-C002,4,1,0610005,1
RCL188-C002,5,1,0011156,157
RCL188-C002,5,1,9914067,55
RCL188-C003,1,1,5120542,15
RCL188-C003,2,1,1619P0530601,1
RCL188-C003,2,1,9111508,117
RCL188-C003,2,1,0610012,5
RCL188-C003,3,1,92110639,30
RCL187-C003,2,1,9914062,69
RCL187-C003,2,1,9111197,3
RCL188-C003,3,1,2321533,84
RCL187-C003,3,1,92110637,42
RCL188-C003,4,1,5121026,1
RCL188-C003,4,1,5121072,1
RCL188-C003,5,1,0998052,41
RCL188-C003,5,1,0610013,9
RCL188-C003,5,1,2321054,335
RCL188-C004,1,1,0140737,33
RCL188-C004,2,1,9130254,1
RCL188-C004,2,1,0420267,13
RCL187-C004,1,1,92110608,7
RCL188-C004,2,1,0610968,33
RCL188-C004,2,1,2321542,210
RCL188-C004,2,1,9111576,56
RCL187-C004,2,1,92110578,997
RCL188-C004,3,1,f00061108501,1
RCL188-C004,3,1,5121140,1
RCL188-C004,3,1,2321544,94
RCL188-C004,4,1,0560012,13
RCL188-C004,5,1,2321057,111
RCL188-C004,5,1,92110224,18
RCL189-C001,1,1,0230043,507
RCL189-C001,1,1,0140025,23
RCL189-C001,1,1,0230009,156
RCL189-C001,2,1,0200002,145
RCL189-C001,2,1,0460149,77
RCL189-C001,2,1,1143002,37
RCL189-C001,2,1,0230040,42
RCL189-C001,2,1,0380029,11
RCL188-C001,1,1,9111005,18
RCL189-C001,3,1,0640002,194
RCL189-C001,3,1,7008302,98
RCL189-C001,3,1,0010077,32
RCL189-C001,4,1,0490023,67
RCL189-C001,4,1,0230010,125
RCL189-C001,4,1,0010065,10
RCL189-C001,4,1,0410007,28
RCL188-C001,2,1,9111077,1
RCL189-C001,4,1,0611050,77
RCL189-C001,5,1,0010053,29
RCL189-C001,5,1,0460151,26
RCL189-C002,1,1,0230027,102
RCL188-C001,3,1,2321876,2
RCL189-C002,1,1,0490026,70
RCL189-C002,1,1,0230030,30
RCL189-C002,1,1,0010073,21
RCL188-C001,4,1,0560011,13
RCL189-C002,2,1,0380030,12
RCL189-C002,2,1,0490027,17
RCL189-C002,2,1,0230050,97
RCL189-C002,3,1,0230029,35
RCL189-C002,3,1,0420154,110
RCL189-C002,4,1,1700143,29
RCL189-C002,4,1,1700136,22
RCL189-C002,4,1,1700090,26
RCL188-C002,2,1,0610967,5
RCL189-C002,4,1,1700065,45
RCL189-C002,5,1,0230014,209
RCL189-C002,5,1,0230016,414
RCL188-C002,3,1,0585305,15
RCL188-C002,3,1,0560006,5
RCL189-C002,5,1,0230022,235
RCL189-C003,1,1,1700099,57
RCL189-C003,1,1,1700134,16
RCL189-C003,1,1,1700144,6
RCL189-C003,1,1,1700082,4
RCL189-C003,1,1,1700135,15
RCL189-C003,2,1,0524060,7
RCL189-C003,2,1,9180020,17
RCL189-C003,2,1,1700138,14
RCL189-C003,3,1,0126068,32
RCL189-C003,3,1,0524088,19
RCL188-C003,1,1,5121198,48
RCL189-C003,3,1,888317003903,10
RCL189-C003,3,1,0506173,6
RCL189-C003,4,1,0130006,97
RCL189-C003,5,1,1619BZ0100,1
RCL189-C004,1,1,0011172,106
RCL189-C004,2,1,9914056,17
RCL189-C004,4,1,0610972,54
RCL188-C003,4,1,9914061,70
RCL189-C004,4,1,0610025,28
RCL189-C004,5,1,0420010,11
RCL190-C001,1,1,0709088,14
RCL190-C001,1,1,07013773,26
RCL190-C001,1,1,1190102,61
RCL190-C001,2,1,0410299,52
RCL190-C001,2,1,17093216,30
RCL190-C001,2,1,0709200,72
RCL190-C001,2,1,0709117,14
RCL190-C001,2,1,7417000508239,15
RCL190-C001,2,1,0709063,174
RCL190-C001,2,1,0205001,28
RCL190-C001,3,1,0707013,16
RCL190-C001,3,1,17093218,36
RCL190-C001,3,1,0707009,67
RCL190-C001,3,1,0707008,22
RCL190-C001,3,1,0707010,29
RCL190-C001,4,1,0140824,36
RCL190-C001,4,1,0709066,29
RCL190-C001,4,1,0709011,23
RCL190-C001,4,1,0707028,6
RCL190-C001,4,1,0707007,21
RCL190-C001,4,1,0709108,73
RCL190-C001,5,1,2321439,17258
RCL191-C001,2,1,0709092,20
RCL191-C001,2,1,0709067,51
RCL191-C001,3,1,0709061,254
RCL191-C001,3,1,0707015,27
RCL191-C001,3,1,1141056,60
RCL191-C001,4,1,1101001,16
RCL191-C001,4,1,0707016,20
RCL191-C001,5,1,2321435,983
RCL191-C001,5,1,1143001,59
RCL192-C001,1,1,0140823,45
RCL192-C001,2,1,0707006,45
RCL192-C001,2,1,0709085,13
RCL189-C001,5,1,9211233,1325
RCL192-C001,2,1,0707027,49
RCL192-C001,3,1,0707041,16
RCL192-C001,4,1,4418125,1
RCL192-C001,4,1,17093223,1
RCL192-C001,4,1,17093225,13
RCL192-C001,5,1,17093221,9
RCL193-C001,1,1,7002016,10
RCL193-C001,1,1,7001840,16
RCL193-C001,2,1,7002019,6
RCL193-C001,2,1,7002014,14
RCL193-C001,2,1,5009033,10
RCL193-C001,2,1,7002022,5
RCL193-C001,2,1,7001367,14
RCL189-C002,4,1,1700101,9
RCL189-C002,4,1,1700081,37
RCL189-C002,4,1,1700070,5
RCL189-C002,4,1,1700124,17
RCL189-C002,4,1,1700069,7
RCL189-C002,4,1,1700127,20
RCL189-C002,4,1,1700084,12
RCL189-C002,4,1,1700093,17
RCL193-C001,2,1,5009031,24
RCL193-C001,3,1,7002021,3
RCL193-C001,3,1,8705002,2
RCL193-C001,3,1,9700002,13
RCL193-C001,3,1,7441050500059,13
RCL193-C001,4,1,3352082,5
RCL193-C001,4,1,7002013,3
RCL193-C001,4,1,3352002,54
RCL189-C003,1,1,1700092,19
RCL189-C003,1,1,1700103,25
RCL193-C001,4,1,7002006,8
RCL193-C001,4,1,7001994,10
RCL193-C001,4,1,8352151,31
RCL193-C001,5,1,8002009,2280
RCL193-C001,5,1,7002050,102
RCL194-C001,1,1,2330055,166
RCL189-C003,2,1,0540063,3
RCL194-C001,1,1,8002002,150
RCL194-C001,1,1,2330052,54
RCL194-C001,2,1,0200005,177
RCL194-C001,2,1,0010072,43
RCL194-C001,2,1,0460132,18
RCL194-C001,3,1,0140031,39
RCL194-C001,3,1,0640001,124
RCL194-C001,3,1,0300719,24
RCL194-C001,4,1,0010062,58
RCL194-C001,4,1,2321038,103
RCL194-C001,4,1,1190001,57
RCL194-C001,4,1,0200006,1163
RCL194-C001,4,1,0200008,143
RCL194-C001,4,1,0010063,302
RCL194-C001,5,1,0590012,12
RCL194-C001,5,1,0420149,94
RCL194-C001,5,1,0570068,62
RCL194-C001,5,1,0230011,124
RCL194-C001,5,1,0010068,46
RCL194-C002,1,1,2330053,102
RCL194-C002,2,1,0460148,410
RCL194-C002,2,1,8002003,3450
RCL194-C002,2,1,8002024,247
RCL194-C002,2,1,2330050,126
RCL194-C002,3,1,0560018,1200
RCL194-C002,3,1,2321060,148
RCL194-C002,3,1,2330051,173
RCL190-C001,3,1,0709010,34
RCL190-C001,3,1,17093215,11
RCL194-C002,4,1,8002011,941
RCL194-C002,4,1,2330056,162
RCL194-C002,4,1,2321053,58
RCL194-C002,5,1,0420148,256
RCL194-C002,5,1,0490029,391
RCL194-C002,5,1,0640005,46
RCL194-C002,5,1,0230025,230
RCL194-C003,1,1,1500001,60
RCL194-C003,1,1,0640003,18
RCL191-C001,1,1,9100084,8
RCL194-C003,2,1,0200010,17
RCL191-C001,1,1,10250001,4
RCL191-C001,2,1,3270403,31
RCL194-C003,2,1,0010064,230
RCL194-C003,3,1,0230007,84
RCL191-C001,2,1,0709090,8
RCL191-C001,2,1,0709167,24
RCL194-C003,3,1,1143003,38
RCL194-C003,3,1,0200009,78
RCL194-C003,4,1,0560013,7
RCL194-C003,4,1,0640004,48
RCL191-C001,4,1,0709324,38
RCL194-C003,4,1,4020452,10
RCL194-C003,4,1,0612001,90
RCL194-C003,5,1,8002017,390
RCL192-C001,1,1,17093217,3
RCL192-C001,1,1,0707017,22
RCL194-C003,5,1,0230017,312
RCL194-C004,1,1,9130238,53
RCL194-C004,1,1,9130250,13
RCL194-C004,1,1,92110146,7
RCL194-C004,1,1,0420111,3
RCL192-C001,5,1,0709084,4
RCL194-C004,1,1,9130237,5
RCL194-C004,1,1,0420109,47
RCL192-C001,4,1,0200100,7
RCL194-C004,2,1,92110689,5
RCL194-C004,2,1,9112035,5
RCL193-C001,1,1,7002015,4
RCL194-C004,2,1,0420024,30
RCL194-C004,3,1,0420079,4
RCL194-C004,3,1,9130214,6
RCL194-C004,4,1,9130209,5
RCL194-C004,4,1,0420030,2
RCL194-C004,4,1,92110141,9
RCL194-C004,4,1,9111344,12
RCL194-C004,4,1,0420005,9
RCL194-C004,4,1,9130244,10
RCL194-C004,4,1,0420001,10
RCL193-C001,3,1,5009034,3
RCL194-C004,5,1,0420082,20
RCL194-C004,5,1,0420122,12
RCL194-C004,5,1,9130201,53
RCL194-C004,5,1,9130210,6
RCL194-C004,5,1,0420113,6
RCL194-C004,6,1,2321034,17
RCL194-C004,6,1,2321033,18
RCL194-C004,6,1,92110652,2
RCL194-C004,6,1,9130205,15
RCL194-C004,6,1,9111351,2
RCL194-C004,7,1,0420086,9
RCL194-C004,7,1,92110142,5
RCL194-C004,7,1,9111126,2
RCL194-C004,7,1,9112040,7
RCL194-C004,7,1,0420120,11
RCL194-C004,7,1,9130246,4
RCL194-C004,8,1,0011154,50
RCL194-C004,8,1,2610020216,64
RCL194-C004,8,1,9111206,550
RCL194-C004,8,1,0420024,380
RCL194-C004,8,1,92110650,3
RCL194-C004,8,1,92110689,12
RCL195-C001,1,1,5170028,15
RCL195-C001,1,1,0420136,488
RCL195-C001,1,1,0010057,147
RCL195-C001,1,1,0140022,90
RCL195-C001,1,1,0380019,25
RCL195-C001,2,1,0380022,15
RCL195-C001,2,1,0380024,8
RCL195-C001,2,1,0380013,75
RCL195-C001,2,1,0380009,173
RCL195-C001,2,1,0140026,45
RCL195-C001,3,1,0190083,12
RCL195-C001,3,1,0380006,193
RCL195-C001,3,1,0420145,122
RCL195-C001,3,1,0420146,124
RCL195-C001,3,1,0420151,135
RCL195-C001,4,1,0460144,52
RCL195-C001,4,1,0230012,99
RCL195-C001,5,1,0230005,329
RCL195-C001,5,1,0230003,156
RCL195-C001,5,1,0420139,620
RCL195-C002,1,1,0560017,1500
RCL195-C002,1,1,0490016,9
RCL195-C002,1,1,3265002,92
RCL195-C002,1,1,0030002,19
RCL195-C002,1,1,3265003,53
RCL195-C002,2,1,0130026,671
RCL195-C002,2,1,0300718,71
RCL195-C002,2,1,0190085,46
RCL195-C002,2,1,0010070,23
RCL195-C002,3,1,0200004,65
RCL195-C002,3,1,0410002,45
RCL195-C002,4,1,0420153,165
RCL195-C002,4,1,0300720,21
RCL195-C002,4,1,0300722,96
RCL195-C002,5,1,0010078,74
RCL194-C004,1,1,92110148,5
RCL195-C002,5,1,0460142,1050
RCL195-C002,5,1,2321049,452
RCL194-C004,1,1,9111093,7
RCL195-C003,1,1,2608601052,9
RCL195-C003,1,1,0420038,20
RCL195-C003,1,1,9111007,30
RCL195-C003,1,1,0420085,18
RCL195-C003,1,1,92110151,25
RCL194-C004,2,1,0420028,67
RCL194-C004,2,1,9130248,3
RCL194-C004,2,1,9111271,66
RCL194-C004,5,1,92110155,66
RCL194-C004,2,1,2610020216,64
RCL194-C004,2,1,9130241,9
RCL194-C004,7,1,92110159,191
RCL194-C004,3,1,0420032,4
RCL194-C004,3,1,0420033,1
RCL194-C004,3,1,92110143,4
RCL194-C004,3,1,2610020210,24
RCL195-C003,1,1,9130212,5
RCL195-C003,2,1,0611704,66
RCL195-C003,2,1,9111206,141
RCL195-C003,2,1,0420084,7
RCL195-C003,2,1,9130211,13
RCL195-C003,3,1,92110150,43
RCL194-C004,4,1,9111248,16
RCL195-C003,3,1,0420044,34
RCL195-C003,3,1,9111328,10
RCL195-C003,3,1,2321030,16
RCL195-C003,3,1,9111183,8
RCL195-C003,4,1,92110651,6
RCL195-C003,4,1,9111489,3
RCL195-C003,4,1,9111599,11
RCL194-C004,6,1,9111180,4
RCL195-C003,4,1,9112038,2
RCL195-C003,4,1,92110145,1
RCL195-C003,5,1,0420007,1
RCL195-C003,5,1,92110160,16
RCL195-C003,5,1,0420027,142
RCL195-C003,5,1,2610020213,7
RCL195-C003,6,1,2610017507,40
RCL195-C003,6,1,9111068,8
RCL195-C003,6,1,0420002,24
RCL195-C003,6,1,0420029,3
RCL195-C003,6,1,2610020209,49
RCL195-C003,7,1,0011154,15
RCL195-C003,7,1,0011161,59
RCL195-C003,7,1,0011150,18
RCL195-C003,7,1,0420088,15
RCL195-C003,7,1,0011151,12
RCL195-C003,8,1,0011150,169
RCL195-C003,8,1,0011151,144
RCL195-C003,8,1,0011152,42
RCL195-C003,8,1,0011154,160
RCL195-C003,8,1,0420028,60
RCL195-C003,8,1,92110649,7
RCL195-C003,8,1,92110650,27
RCL195-C004,1,1,92110147,18
RCL195-C004,1,1,9130200,48
RCL195-C004,1,1,92110156,27
RCL195-C004,1,1,0420098,20
RCL195-C004,1,1,92110158,108
RCL195-C004,1,1,92110149,2
RCL195-C004,1,1,9130216,42
RCL195-C004,2,1,9111008,8
RCL195-C004,2,1,9111412,5
RCL195-C004,2,1,92110153,23
RCL195-C004,2,1,0420087,8
RCL195-C004,2,1,92110144,14
RCL195-C004,3,1,9111069,7
RCL195-C004,3,1,92110139,1
RCL195-C004,3,1,9112036,6
RCL195-C004,4,1,9112039,6
RCL195-C004,4,1,9130206,49
RCL195-C004,5,1,0420081,10
RCL195-C002,3,1,0998006,800
RCL195-C004,5,1,9111031,3
RCL195-C004,6,1,9111199,10
RCL195-C004,7,1,0011153,77
RCL195-C002,4,1,0585270,8
RCL195-C004,7,1,0011152,24
RCL195-C004,7,1,0011159,10
RCL195-C004,8,1,0011152,117
RCL195-C004,8,1,0011154,32
RCL195-C004,8,1,0011159,186
RCL195-C004,8,1,2610020213,25
RCL195-C004,8,1,9111206,600
RCL195-C004,8,1,9111279,95
RCL195-C004,8,1,92110648,15
RCL196-C001,1,1,0380023,31
RCL196-C001,1,1,0570062,17
RCL196-C001,1,1,0230033,8
RCL195-C003,2,1,9111030,25
RCL195-C003,2,1,9111308,10
RCL196-C001,2,1,0490010,23
RCL196-C001,2,1,0611024,9
RCL196-C001,3,1,0420132,858
RCL195-C003,3,1,9130202,21
RCL196-C001,3,1,0010075,20
RCL196-C001,3,1,0380012,61
RCL196-C001,3,1,0380017,186
RCL195-C003,4,1,0560003,11
RCL196-C001,3,1,0300723,261
RCL196-C001,3,1,0380028,29
RCL196-C001,4,1,0420133,1108
RCL195-C003,4,1,0611700,4
RCL196-C001,4,1,5170026,16
RCL195-C003,5,1,92110650,12
RCL196-C001,4,1,0300721,76
RCL196-C001,4,1,0610150,59
RCL196-C001,4,1,2321036,1300
RCL196-C001,5,1,0340001,25
RCL195-C003,6,1,9112033,11
RCL195-C003,6,1,9111078,4
RCL196-C001,5,1,0460136,36
RCL196-C001,5,1,0230036,26
RCL196-C002,1,1,0230004,139
RCL196-C002,1,1,0230044,32
RCL196-C002,1,1,0230019,184
RCL196-C002,2,1,0420128,141
RCL196-C002,2,1,0420126,71
RCL196-C002,2,1,0420135,664
RCL196-C002,2,1,0420129,120
RCL196-C002,2,1,2321051,72
RCL196-C002,2,1,0380021,58
RCL196-C002,3,1,3265020,30
RCL196-C002,3,1,0590011,16
RCL196-C002,3,1,0440370,9
RCL196-C002,3,1,0010058,20
RCL195-C004,1,1,0560004,7
RCL195-C004,1,1,0420123,8
RCL196-C002,4,1,5170025,6
RCL196-C002,4,1,0230015,113
RCL196-C002,4,1,0230018,57
RCL196-C002,4,1,0200007,169
RCL196-C002,4,1,0490020,3
RCL196-C002,5,1,0560020,583
RCL195-C004,2,1,0420080,4
RCL196-C002,5,1,0010067,21
RCL197-C001,1,1,0010076,32
RCL197-C001,1,1,0560016,42
RCL197-C001,1,1,0010054,39
RCL197-C001,2,1,0230024,148
RCL197-C001,2,1,0440371,21
RCL197-C001,2,1,1260001,8
RCL197-C001,2,1,0230046,148
RCL197-C001,3,1,0010074,40
RCL197-C001,3,1,0420147,38
RCL195-C004,6,1,9112030,16
RCL197-C001,3,1,0230023,15
RCL197-C001,3,1,0380005,293
RCL197-C001,4,1,0230008,189
RCL197-C001,4,1,0650001,10
RCL197-C001,4,1,0230039,12
RCL197-C001,4,1,0410005,34
RCL197-C001,5,1,8002010,1822
RCL197-C001,5,1,0230042,29
RCL197-C001,5,1,0420138,333
RCL197-C002,1,1,2321040,41
RCL197-C002,1,1,2321042,30
RCL197-C002,1,1,0130023,30
RCL197-C002,1,1,0300725,106
RCL197-C002,2,1,2321044,23
RCL197-C002,2,1,0560015,27
RCL197-C002,2,1,0230026,224
RCL197-C002,2,1,2321046,94
RCL197-C002,3,1,0130025,317
RCL197-C002,3,1,0570069,149
RCL197-C002,3,1,2321050,69
RCL197-C002,3,1,0010061,5
RCL197-C002,3,1,0590013,4
RCL197-C002,4,1,0230032,52
RCL197-C002,4,1,0366220,24
RCL197-C002,4,1,0230013,104
RCL197-C002,4,1,0010050,14
RCL197-C002,4,1,0230045,218
RCL197-C002,4,1,0140024,57
RCL197-C002,5,1,0010079,47
RCL197-C002,5,1,0590008,37
RCL197-C002,5,1,0140032,596
RCL198-C001,1,1,1195044,22
RCL198-C001,1,1,1195029,12
RCL198-C001,1,1,1195042,7
RCL198-C001,1,1,1195039,11
RCL198-C001,1,1,1195030,14
RCL198-C001,1,1,1195001,32
RCL198-C001,1,1,1195038,20
RCL198-C001,1,1,1195023,14
RCL198-C001,1,1,1195028,10
RCL198-C001,1,1,1195013,39
RCL198-C001,1,1,1195045,9
RCL198-C001,1,1,1195037,33
RCL198-C001,1,1,1195020,11
RCL198-C001,1,1,1195050,18
RCL198-C001,1,1,1195048,14
RCL198-C001,2,1,1195046,3
RCL198-C001,2,1,1195031,6
RCL198-C001,2,1,1195014,11
RCL198-C001,2,1,1195040,15
RCL198-C001,2,1,1195010,34
RCL198-C001,2,1,1195006,48
RCL198-C001,2,1,1195053,5
RCL198-C001,2,1,1195008,20
RCL198-C001,2,1,1195016,18
RCL198-C001,2,1,1195019,11
RCL198-C001,2,1,1195025,29
RCL198-C001,2,1,1195021,6
RCL198-C001,3,1,1195052,35
RCL198-C001,3,1,1195041,26
RCL198-C001,3,1,1195011,11
RCL198-C001,3,1,1195036,24
RCL198-C001,3,1,1195009,34
RCL198-C001,3,1,1195003,16
RCL198-C001,3,1,1195033,3
RCL198-C001,3,1,1195005,46
RCL198-C001,3,1,1195032,14
RCL198-C001,3,1,1195018,8
RCL198-C001,3,1,1195024,20
RCL198-C001,3,1,1195002,18
RCL198-C001,4,1,1195026,7
RCL198-C001,4,1,1195035,4
RCL198-C001,4,1,1195012,21
RCL198-C001,4,1,1195015,15
RCL198-C001,4,1,1195017,8
RCL198-C001,4,1,1195007,21
RCL198-C001,4,1,1195034,9
RCL198-C001,4,1,1195000,59
RCL198-C001,4,1,1195027,10
RCL198-C001,5,1,8002006,3100
RCL198-C001,5,1,0230048,356
RCL199-C001,1,1,3352076,2
RCL199-C001,1,1,3352108,16
RCL199-C001,1,1,3352014,5
RCL199-C001,1,1,3352107,5
RCL199-C001,1,1,3352004,12
RCL199-C001,2,1,3352058,1
RCL199-C001,2,1,3352042,2
RCL199-C001,2,1,8704012,2
RCL199-C001,3,1,8708001,8
RCL199-C001,3,1,8708003,7
RCL197-C002,5,1,3018005,491
RCL199-C001,3,1,8708005,7
RCL199-C001,3,1,3352040,9
RCL199-C001,4,1,3352074,4
RCL199-C001,4,1,3352162,5
RCL199-C001,4,1,8704010,4
RCL199-C001,4,1,3352034,7
RCL199-C001,4,1,3352008,8
RCL199-C001,4,1,3352012,11
RCL199-C001,4,1,3352010,11
RCL199-C001,5,1,0010059,62
RCL200-C001,1,1,1205000,2
RCL200-C001,1,1,1205001,7
RCL200-C001,1,1,1205013,7
RCL200-C001,1,1,1205010,11
RCL201-C001,3,1,0560014,37
RCL201-C001,3,1,0380011,70
RCL201-C001,3,1,0420127,29
RCL201-C001,3,1,0380002,229
RCL201-C001,3,1,0420134,171
RCL201-C001,3,1,0420125,109
RCL201-C001,4,1,0420130,544
RCL201-C001,4,1,0560022,104
RCL201-C001,4,1,0380014,47
RCL201-C001,4,1,0380007,321
RCL201-C001,4,1,5170031,92
RCL201-C001,4,1,0380027,79
RCL201-C001,5,1,0230028,426
RCL201-C002,1,1,0460140,22
RCL201-C002,1,1,0410003,32
RCL201-C002,1,1,0585008,31
RCL201-C002,2,1,0420140,523
RCL200-C001,2,1,1205012,3
RCL200-C001,2,1,1205002,7
RCL200-C001,2,1,1205006,14
RCL200-C001,2,1,1205017,4
RCL198-C001,3,1,1195051,12
RCL200-C001,3,1,1205037,13
RCL200-C001,3,1,1205036,16
RCL200-C001,3,1,1205035,8
RCL200-C001,3,1,1205011,5
RCL200-C001,4,1,1205031,1
RCL200-C001,4,1,1205028,10
RCL200-C001,4,1,1205023,6
RCL200-C001,4,1,1205034,2
RCL198-C001,4,1,1195022,1
RCL200-C001,4,1,1205008,11
RCL200-C001,4,1,1205030,6
RCL200-C001,4,1,1205029,2
RCL200-C001,4,1,1205025,1
RCL200-C001,4,1,1205021,2
RCL200-C001,4,1,1195049,8
RCL200-C001,4,1,1195043,3
RCL200-C001,5,1,0230031,32
RCL201-C001,1,1,0420142,203
RCL201-C001,1,1,0230034,37
RCL201-C001,1,1,0230049,18
RCL201-C001,1,1,0410016,1
RCL201-C001,2,1,3070002,72
RCL201-C001,2,1,3265021,135
RCL201-C001,3,1,0420143,45
RCL201-C002,2,1,0570065,32
RCL201-C002,2,1,0420144,100
RCL201-C002,2,1,0611023,127
RCL199-C001,3,1,3352080,7
RCL201-C002,3,1,7008301,145
RCL201-C002,3,1,0610152,3
RCL201-C002,3,1,0140021,42
RCL201-C002,3,1,2322001,13
RCL201-C002,4,1,0380008,328
RCL201-C002,4,1,0380010,168
RCL201-C002,4,1,0140027,45
RCL201-C002,4,1,0380004,364
RCL201-C002,5,1,0410009,31
RCL201-C002,5,1,0230037,86
RCL201-C002,5,1,0420131,1140
RCL201-C003,1,1,8002019,21
RCL201-C003,1,1,0410019,114
RCL201-C003,1,1,2330054,94
RCL201-C003,2,1,8002014,171
RCL201-C003,2,1,0012001,4
RCL201-C003,3,1,8002005,400
RCL201-C003,3,1,0610170,8
RCL200-C001,2,1,1205005,7
RCL200-C001,4,1,1205026,3
RCL201-C001,2,1,0998007,15
RCL201-C001,2,1,0998011,20
RCL201-C001,2,1,0998008,10
RCL201-C001,2,1,0998010,10
RCL200-C001,2,1,5010019,4
RCL200-C001,4,1,1205027,10
RCL200-C001,4,1,1205024,23
RCL201-C003,3,1,0410018,37
RCL201-C003,3,1,8002025,220
RCL201-C003,4,1,8002001,3600
RCL201-C003,4,1,0460147,534
RCL201-C003,4,1,8002013,1070
RCL201-C003,4,1,8002020,305
RCL201-C003,5,1,1143004,41
